Field,Career,GPA,Extracurricular_Activities,Internships,Projects,Leadership_Positions,Field_Specific_Courses,Research_Experience,Coding_Skills,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills,Industry_Certifications,part_time_job,absence_days,weekly_self_study_hours
0,Unknown,86.14285714285714,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,18
0,Real Estate Developer,73.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,8
0,Software Engineer,83.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,33
0,Unknown,80.85714285714286,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,13
0,Unknown,82.14285714285714,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,17
0,Business Owner,71.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,8,1
0,Business Owner,67.14285714285714,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,7,3
0,Unknown,78.85714285714286,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,4,33
0,Unknown,75.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,12
0,Construction Engineer,79.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,3,24
0,Construction Engineer,90.42857142857143,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,33
0,Doctor,95.28571428571429,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,44
0,Teacher,82.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,15
0,Game Developer,85.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,5
0,Business Owner,72.14285714285714,False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,7,5
0,Unknown,79.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,22
0,Unknown,84.14285714285714,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,9
0,Software Engineer,83.14285714285714,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,34
0,Lawyer,85.42857142857143,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,34
0,Stock Investor,76.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,25
0,Accountant,77.57142857142857,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,31
0,Lawyer,84.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,33
0,Business Owner,78.14285714285714,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10,3
0,Unknown,83.42857142857143,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,20
0,Accountant,89.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,15
0,Banker,81.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,26
0,Software Engineer,94.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,35
0,Construction Engineer,80.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,12
0,Unknown,79.28571428571429,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,5
0,Lawyer,80.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,31
0,Unknown,85.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,28
0,Business Owner,77.42857142857143,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8,5
0,Software Engineer,83.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,33
0,Artist,79.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,2
0,Real Estate Developer,81.28571428571429,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,9
0,Business Owner,77.57142857142857,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2,0
0,Unknown,84.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,26
0,Scientist,91.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,30
0,Game Developer,85.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,1
0,Software Engineer,79.28571428571429,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,26
0,Game Developer,83.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,2
0,Stock Investor,81.42857142857143,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,9
0,Scientist,81.14285714285714,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,30
0,Stock Investor,73.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,24
0,Software Engineer,77.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,21
0,Teacher,79.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,14
0,Software Engineer,86.14285714285714,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,24
0,Lawyer,79.14285714285714,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,34
0,Accountant,82.71428571428571,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,34
0,Software Engineer,89.57142857142857,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6,27
0,Accountant,71.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,16
0,Accountant,78.28571428571429,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,21
0,Artist,90.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,1
0,Software Engineer,83.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,17
0,Unknown,87.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,0
0,Accountant,78.85714285714286,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,12
0,Banker,79.42857142857143,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,22
0,Teacher,78.57142857142857,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,14
0,Doctor,93.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,41
0,Construction Engineer,76.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,32
0,Business Owner,73.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,4
0,Doctor,79.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,22
0,Banker,82.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,17
0,Artist,86.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,2
0,Banker,85.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,33
0,Banker,82.14285714285714,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,29
0,Unknown,76.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,27
0,Banker,81.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6,34
0,Real Estate Developer,83.14285714285714,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,2
0,Software Engineer,86.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,22
0,Software Engineer,79.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,33
0,Designer,77.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,17
0,Business Owner,71.42857142857143,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,4
0,Business Owner,75.71428571428571,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,3
0,Business Owner,81.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,3
0,Software Engineer,82.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,17
0,Real Estate Developer,85.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,6
0,Unknown,72.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,9
0,Software Engineer,92.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2,35
0,Software Engineer,86.42857142857143,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,17
0,Government Officer,90.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,7
0,Designer,87.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,16
0,Software Engineer,83.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,20
0,Business Owner,80.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,7,0
0,Lawyer,83.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,27
0,Construction Engineer,80.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,24
0,Unknown,82.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,30
0,Software Engineer,80.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6,20
0,Software Engineer,88.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,27
0,Business Owner,72.42857142857143,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6,2
0,Banker,83.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6,16
0,Banker,78.14285714285714,False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,27
0,Accountant,80.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,24
0,Accountant,75.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,23
0,Government Officer,82.42857142857143,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,15
0,Stock Investor,86.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,25
0,Software Engineer,81.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,32
0,Lawyer,92.42857142857143,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,35
0,Artist,87.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,3
0,Designer,77.71428571428571,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,28
0,Game Developer,80.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,3
0,Accountant,75.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,21
0,Unknown,89.42857142857143,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,35
0,Software Engineer,92.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,35
0,Accountant,81.71428571428571,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,14
0,Business Owner,70.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,7,1
0,Business Owner,71.71428571428571,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9,0
0,Construction Engineer,76.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,12
0,Software Engineer,91.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,35
0,Artist,83.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,2
0,Unknown,71.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2,16
0,Lawyer,85.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,31
0,Business Owner,76.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,4
0,Unknown,85.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,19
0,Banker,87.28571428571429,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,15
0,Doctor,81.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,30
0,Banker,86.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,17
0,Software Engineer,77.42857142857143,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,23
0,Business Owner,79.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,3
0,Business Owner,64.14285714285714,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,4
0,Unknown,83.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,25
0,Business Owner,67.57142857142857,False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,10,1
0,Lawyer,82.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,24
0,Software Engineer,79.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,15
0,Business Owner,84.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,7,1
0,Lawyer,82.85714285714286,True,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,33
